NAME,ROW,COL,RAD
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/789.npy,127,11,25
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/790.npy,131,97,29
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/791.npy,192,41,12
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/792.npy,121,97,77
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/793.npy,52,164,99
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/794.npy,180,123,11
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/795.npy,99,21,90
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/796.npy,91,181,60
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/797.npy,98,92,27
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/798.npy,1,46,64
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/799.npy,18,65,41
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/800.npy,149,115,63
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/801.npy,149,146,29
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/802.npy,117,25,17
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/803.npy,57,105,77
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/804.npy,155,142,22
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/805.npy,150,76,53
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/806.npy,45,55,66
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/807.npy,55,193,58
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/808.npy,186,193,54
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/809.npy,118,54,47
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/810.npy,180,52,25
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/811.npy,95,66,41
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/812.npy,178,67,13
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/813.npy,158,166,58
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/814.npy,19,54,49
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/815.npy,153,90,37
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/816.npy,79,41,55
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/817.npy,19,189,89
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/818.npy,113,166,51
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/819.npy,86,120,24
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/820.npy,103,153,90
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/821.npy,11,119,61
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/822.npy,182,106,54
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/823.npy,7,119,57
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/824.npy,160,96,26
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/825.npy,67,81,19
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/826.npy,29,190,83
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/827.npy,106,89,83
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/828.npy,174,51,60
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/829.npy,146,37,66
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/830.npy,99,141,17
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/831.npy,121,20,84
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/832.npy,10,63,29
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/833.npy,86,60,10
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/834.npy,111,23,84
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/835.npy,118,142,62
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/836.npy,169,100,79
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/837.npy,56,10,56
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/838.npy,162,95,94
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/839.npy,42,47,90
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/840.npy,106,70,44
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/841.npy,5,90,50
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/842.npy,39,18,15
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/843.npy,138,105,60
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/844.npy,61,61,55
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/845.npy,1,31,78
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/846.npy,14,39,94
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/847.npy,120,51,96
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/848.npy,168,127,95
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/849.npy,177,159,59
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/850.npy,4,6,96
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/851.npy,101,182,90
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/852.npy,54,157,25
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/853.npy,13,32,40
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/854.npy,109,195,41
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/855.npy,164,83,69
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/856.npy,34,144,20
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/857.npy,142,128,37
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/858.npy,37,95,88
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/859.npy,136,197,37
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/860.npy,92,134,88
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/861.npy,156,155,80
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/862.npy,23,112,28
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/863.npy,81,197,65
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/864.npy,86,124,40
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/865.npy,199,77,15
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/866.npy,79,188,18
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/867.npy,3,15,22
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/868.npy,21,32,74
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/869.npy,7,38,50
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/870.npy,16,123,44
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/871.npy,140,143,66
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/872.npy,93,56,65
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/873.npy,192,148,57
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/874.npy,181,126,80
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/875.npy,36,125,97
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/876.npy,12,123,60
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/877.npy,9,126,17
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/878.npy,51,187,50
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/879.npy,61,174,12
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/880.npy,128,62,95
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/881.npy,171,121,68
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/882.npy,156,152,26
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/883.npy,103,48,50
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/884.npy,47,136,96
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/885.npy,177,21,63
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/886.npy,98,32,32
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/887.npy,5,98,55
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/888.npy,184,37,38
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/889.npy,177,19,63
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/890.npy,120,160,78
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/891.npy,142,65,55
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/892.npy,152,112,37
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/893.npy,127,98,22
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/894.npy,149,191,41
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/895.npy,126,88,42
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/896.npy,174,62,35
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/897.npy,91,184,47
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/898.npy,12,163,49
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/899.npy,58,35,55
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/900.npy,7,16,57
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/901.npy,44,192,87
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/902.npy,42,25,37
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/903.npy,78,85,19
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/904.npy,105,141,49
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/905.npy,155,26,96
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/906.npy,105,168,61
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/907.npy,176,39,66
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/908.npy,44,22,58
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/909.npy,18,132,62
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/910.npy,157,48,79
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/911.npy,83,144,87
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/912.npy,44,93,20
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/913.npy,150,165,29
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/914.npy,22,160,67
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/915.npy,63,22,72
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/916.npy,111,155,45
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/917.npy,131,105,63
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/918.npy,107,175,29
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/919.npy,155,87,78
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/920.npy,95,165,62
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/921.npy,103,48,21
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/922.npy,42,62,89
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/923.npy,192,43,28
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/924.npy,112,67,80
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/925.npy,162,152,55
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/926.npy,76,159,50
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/927.npy,49,103,53
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/928.npy,154,51,33
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/929.npy,124,24,60
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/930.npy,155,9,44
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/931.npy,146,86,74
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/932.npy,48,64,83
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/933.npy,83,188,87
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/934.npy,79,116,77
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/935.npy,127,146,31
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/936.npy,18,60,55
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/937.npy,174,54,11
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/938.npy,65,197,38
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/939.npy,168,186,72
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/940.npy,129,57,71
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/941.npy,134,193,40
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/942.npy,123,136,89
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/943.npy,197,1,36
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/944.npy,193,21,24
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/945.npy,121,3,45
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/946.npy,191,11,26
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/947.npy,142,19,25
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/948.npy,184,22,11
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/949.npy,107,120,56
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/950.npy,18,79,94
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/951.npy,169,26,82
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/952.npy,189,32,26
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/953.npy,97,95,87
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/954.npy,182,140,34
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/955.npy,53,165,15
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/956.npy,43,111,51
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/957.npy,148,101,40
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/958.npy,149,185,84
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/959.npy,135,146,17
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/960.npy,145,76,94
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/961.npy,140,119,10
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/962.npy,156,143,92
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/963.npy,68,21,72
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/964.npy,44,73,11
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/965.npy,76,166,55
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/966.npy,192,153,32
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/967.npy,138,2,52
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/968.npy,42,76,50
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/969.npy,119,158,94
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/970.npy,129,65,57
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/971.npy,24,151,23
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/972.npy,161,19,28
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/973.npy,50,6,43
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/974.npy,77,47,69
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/975.npy,14,61,18
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/976.npy,145,53,76
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/977.npy,4,165,71
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/978.npy,157,87,55
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/979.npy,70,29,32
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/980.npy,82,106,48
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/981.npy,65,115,57
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/982.npy,192,17,55
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/983.npy,165,172,87
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/984.npy,128,47,25
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/985.npy,159,163,75
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/986.npy,31,138,71
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/987.npy,113,107,27
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/988.npy,1,80,20
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/989.npy,116,155,15
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/990.npy,170,153,79
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/991.npy,172,150,42
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/992.npy,158,4,20
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/993.npy,137,186,64
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/994.npy,17,54,91
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/995.npy,75,156,35
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/996.npy,157,98,97
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/997.npy,190,180,33
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/998.npy,10,49,75
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/999.npy,130,109,23
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1000.npy,53,176,49
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1001.npy,125,47,91
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1002.npy,0,163,45
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1003.npy,161,64,84
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1004.npy,189,169,89
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1005.npy,73,128,26
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1006.npy,114,132,56
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1007.npy,102,8,36
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1008.npy,188,28,29
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1009.npy,83,195,39
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1010.npy,132,169,82
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1011.npy,5,21,37
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1012.npy,19,111,60
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1013.npy,24,141,53
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1014.npy,55,83,54
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1015.npy,117,129,54
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1016.npy,98,117,12
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1017.npy,140,126,16
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1018.npy,3,146,32
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1019.npy,3,146,69
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1020.npy,144,116,69
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1021.npy,185,86,14
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1022.npy,149,32,48
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1023.npy,86,133,85
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1024.npy,113,45,62
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1025.npy,151,50,89
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1026.npy,156,197,49
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1027.npy,131,3,79
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1028.npy,148,33,19
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1029.npy,179,176,35
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1030.npy,50,86,83
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1031.npy,34,135,37
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1032.npy,81,149,81
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1033.npy,7,51,39
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1034.npy,152,35,13
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1035.npy,0,96,14
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1036.npy,133,126,54
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1037.npy,152,64,86
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1038.npy,115,164,85
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1039.npy,183,116,99
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1040.npy,165,109,92
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1041.npy,10,121,79
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1042.npy,19,127,56
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1043.npy,103,24,49
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1044.npy,28,135,19
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1045.npy,71,111,36
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1046.npy,23,166,82
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1047.npy,98,128,27
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1048.npy,150,145,50
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1049.npy,112,138,59
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1050.npy,199,136,89
